Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_1904,c_1,c_5,c_5,c_1,0.9804,0.059942782
model_1905,c_12,m_1,s,-,0.9501,0.17252468
model_1906,c_11,c_6,c_12,c_6,0.9794,0.063087195
model_1907,c_12,c_6,c_4,c_12,0.9798,0.06070218
model_1908,c_5,c_11,m_3,c_1,0.9805,0.06446717
model_1909,c_5,m_1,m_2,c_9,0.9567,0.15708715
model_1910,c_6,c_12,c_2,c_8,0.9798,0.06474265
model_1911,c_4,c_7,c_1,m_1,0.9819,0.058327645
model_1912,c_4,c_5,c_3,c_3,0.9806,0.059274983
model_1913,c_7,c_6,m_2,c_2,0.9796,0.06734305
model_1914,c_4,c_9,c_2,c_8,0.9802,0.06480961
model_1915,c_5,m_1,c_11,c_3,0.969,0.10381945
model_1916,c_5,c_7,m_3,c_12,0.9786,0.076839596
model_1917,c_9,m_2,m_1,c_7,0.9619,0.13805361
model_1918,c_2,c_12,c_5,c_6,0.9803,0.060695358
model_1919,c_12,c_8,c_7,c_7,0.9806,0.059777163
model_1920,m_3,m_3,c_5,m_2,0.1135,2.3010676
model_1921,c_3,m_1,c_7,c_4,0.9676,0.10543926
model_1922,c_9,m_1,c_2,c_11,0.9683,0.10246701
model_1923,c_8,c_4,s,-,0.9761,0.07588264
model_1924,c_1,c_3,c_9,c_8,0.9799,0.06376102
model_1925,c_3,m_1,c_5,c_7,0.9683,0.10524955
model_1926,c_2,c_2,c_12,m_2,0.979,0.06393004
model_1927,c_12,c_11,c_5,m_3,0.9781,0.06492816
model_1928,c_11,c_11,m_1,c_11,0.9729,0.087484956
model_1929,c_6,c_10,c_12,m_1,0.9798,0.06313086
model_1930,c_10,m_3,c_1,c_4,0.9524,0.16296378
model_1931,c_5,c_6,c_2,c_5,0.9805,0.061114952
model_1932,c_12,c_4,c_9,m_3,0.9807,0.059880517
model_1933,c_2,c_11,s,-,0.9767,0.071981534
model_1934,c_4,m_2,m_3,c_6,0.8739,0.50132835
model_1935,c_1,c_7,c_9,c_3,0.9806,0.05999812
model_1936,c_6,c_4,s,-,0.9761,0.0745022
model_1937,c_12,c_10,c_7,-,0.9763,0.074690886
model_1938,c_2,c_7,m_2,c_8,0.9715,0.09269754
model_1939,c_12,m_1,c_5,m_2,0.9693,0.106439084
model_1940,c_1,c_11,c_8,c_7,0.9806,0.0596798
model_1941,c_7,c_1,c_2,m_3,0.9801,0.05949976
model_1942,c_3,c_2,c_7,c_2,0.9794,0.06708236
model_1943,c_3,c_4,c_4,m_2,0.9798,0.062020652
model_1944,c_3,c_3,m_3,m_2,0.9814,0.06144468
model_1945,c_7,c_1,m_1,c_12,0.9718,0.095433794
model_1946,c_8,c_12,c_4,m_1,0.9804,0.060459282
model_1947,c_11,c_5,c_3,c_2,0.9789,0.06280089
model_1948,c_3,c_10,s,-,0.9757,0.07617077
model_1949,c_2,m_2,c_4,s,0.9659,0.11154263
model_1950,c_6,m_2,c_11,c_6,0.9724,0.09017061
model_1951,c_6,c_3,c_3,c_1,0.9801,0.061352234
model_1952,c_3,c_6,c_5,c_8,0.9777,0.06716399
model_1953,c_12,c_1,c_5,c_5,0.9803,0.061781045
model_1954,c_5,c_7,m_1,c_6,0.972,0.092862025
model_1955,c_9,c_4,c_11,c_8,0.9793,0.06184501
model_1956,c_7,m_3,c_3,m_1,0.9576,0.14971668
model_1957,m_2,c_11,c_11,c_5,0.953,0.155157
model_1958,c_9,c_2,m_1,c_1,0.9741,0.08864668
model_1959,c_11,c_12,c_5,m_3,0.9796,0.06252173
model_1960,c_4,c_12,c_5,c_5,0.9795,0.06266577
model_1961,c_6,c_6,c_9,c_11,0.9819,0.059361536
model_1962,c_6,m_3,c_3,c_8,0.9751,0.08203023
model_1963,c_1,c_10,c_8,c_4,0.9798,0.06174139
model_1964,c_11,m_1,c_2,c_11,0.9686,0.10955758
model_1965,c_2,c_12,c_1,c_1,0.9803,0.059294913
model_1966,c_5,c_4,c_3,m_1,0.9804,0.05963605
model_1967,c_6,c_1,s,-,0.9767,0.074852854
model_1968,c_10,c_3,s,-,0.9778,0.07080029
model_1969,c_7,c_3,c_4,c_2,0.9804,0.05900244
model_1970,m_3,c_12,c_11,c_2,0.8686,0.39204627
model_1971,c_5,c_6,c_8,m_1,0.9797,0.06660371
model_1972,c_12,c_2,c_9,m_1,0.9787,0.06291342
model_1973,c_3,c_6,c_10,c_1,0.9803,0.061203342
model_1974,c_3,c_8,c_11,c_7,0.9802,0.06474334
model_1975,m_3,c_7,c_9,c_11,0.8729,0.38218647
model_1976,c_11,c_3,s,-,0.9769,0.073035516
model_1977,c_11,m_2,c_4,c_9,0.9665,0.11277246
model_1978,c_4,c_4,c_10,c_2,0.981,0.059797462
model_1979,c_9,c_2,c_11,c_2,0.9809,0.0608912
model_1980,c_10,c_6,s,-,0.9771,0.0738695
model_1981,c_7,c_2,c_5,m_1,0.9807,0.061709102
model_1982,c_11,c_11,c_12,m_3,0.9789,0.065839626
model_1983,c_2,c_9,m_1,c_6,0.9742,0.0842221
model_1984,c_7,c_4,c_8,m_2,0.9812,0.058605887
model_1985,c_12,c_8,c_4,c_7,0.9796,0.06365447
model_1986,c_3,c_5,c_7,m_3,0.9803,0.05910885
model_1987,c_1,c_6,m_2,c_2,0.9782,0.07053371
model_1988,c_9,c_4,c_5,c_4,0.9801,0.060629748
model_1989,m_3,m_1,c_1,m_3,0.555,1.3086894
model_1990,c_8,c_7,c_8,c_9,0.9789,0.06410198
model_1991,c_4,c_11,m_2,c_5,0.9759,0.08217485
model_1992,c_3,c_9,s,-,0.9752,0.07465463
model_1993,c_1,c_9,c_7,c_5,0.9803,0.062590964
model_1994,m_1,c_9,c_8,c_8,0.9575,0.14548953
model_1995,c_7,c_2,m_3,m_2,0.9807,0.0693111
model_1996,c_2,c_7,c_7,m_2,0.9803,0.061561108
model_1997,c_5,c_2,c_5,c_1,0.9816,0.05907004
model_1998,c_7,c_8,m_1,c_10,0.9731,0.08878468
model_1999,c_12,m_3,c_4,c_9,0.9747,0.08828791
model_2000,c_3,c_10,c_11,c_10,0.9798,0.060402248
model_2001,c_1,m_3,s,-,0.9436,0.20352252
model_2002,c_7,m_3,c_4,c_3,0.9545,0.14700186
model_2003,c_4,c_1,c_1,-,0.9781,0.07477353
model_2004,c_11,m_2,c_7,c_9,0.965,0.11192546
model_2005,c_5,c_2,c_8,s,0.98,0.061623175
model_2006,c_2,c_1,c_6,c_1,0.9802,0.060126975
model_2007,c_12,c_12,c_2,m_3,0.9795,0.06245256
model_2008,c_12,c_1,m_3,c_7,0.9763,0.07803334
model_2009,c_9,m_3,s,-,0.9654,0.12065855
model_2010,c_7,c_4,c_11,c_8,0.9808,0.060152236
model_2011,c_3,c_9,m_1,c_3,0.973,0.08686389
model_2012,c_12,c_1,c_3,c_10,0.98,0.06208241
model_2013,c_6,c_4,c_1,c_4,0.9808,0.05913852
model_2014,c_12,c_12,c_8,c_5,0.9797,0.06227005
model_2015,c_5,c_11,c_9,c_7,0.98,0.06258866
model_2016,c_5,c_2,c_1,c_6,0.9803,0.061426476
model_2017,c_3,c_2,m_2,c_5,0.9742,0.08445784
model_2018,c_10,c_12,c_3,m_1,0.9805,0.05884477
model_2019,c_1,c_3,c_3,c_8,0.9813,0.05784141
model_2020,c_1,c_10,c_11,c_8,0.9806,0.060427073
model_2021,c_3,c_1,c_5,m_2,0.9811,0.05768415
model_2022,c_7,c_5,s,-,0.9779,0.06987904
model_2023,c_8,c_6,c_6,c_8,0.9816,0.05787874
model_2024,c_11,c_10,c_12,c_8,0.9797,0.062053945
model_2025,m_3,c_12,c_12,s,0.872,0.39402032
model_2026,c_2,c_4,c_8,c_11,0.9807,0.060914777
model_2027,c_6,c_2,c_4,c_1,0.9799,0.059579078
model_2028,c_6,c_11,c_8,c_2,0.9805,0.063643366
model_2029,c_6,c_4,c_8,c_10,0.9796,0.061434638
model_2030,c_1,m_1,c_2,c_6,0.9671,0.10787719
model_2031,c_1,m_3,c_10,m_2,0.9599,0.13809688
model_2032,c_1,c_10,c_8,m_1,0.9815,0.05533743
model_2033,c_4,c_10,c_1,c_4,0.9809,0.06345132
model_2034,c_4,c_8,c_6,s,0.9803,0.061361887
model_2035,c_4,c_6,c_11,c_7,0.981,0.058634914
model_2036,c_5,s,-,-,0.9594,0.13636738
model_2037,c_3,c_7,m_3,c_12,0.9749,0.08480098
model_2038,c_12,c_10,m_2,c_8,0.9711,0.092256986
model_2039,c_6,c_4,m_3,c_12,0.9772,0.07977658
model_2040,c_5,c_7,c_11,c_4,0.9817,0.060351994
model_2041,c_4,c_1,s,-,0.9759,0.07493877
model_2042,c_11,c_6,m_3,c_7,0.9807,0.06299513
model_2043,c_9,m_1,c_8,c_2,0.9691,0.104367115
model_2044,c_8,m_2,c_12,c_7,0.9689,0.10570152
model_2045,c_4,c_9,c_8,c_4,0.9788,0.06373166
model_2046,c_4,c_6,c_12,c_8,0.9814,0.056482617
model_2047,c_6,c_3,c_11,c_6,0.9796,0.064433336
model_2048,c_2,c_4,c_7,c_5,0.9794,0.06389363
model_2049,c_3,c_4,c_2,c_9,0.9811,0.060349345
model_2050,m_3,c_5,c_9,m_3,0.872,0.39110386
model_2051,c_12,c_6,c_2,m_1,0.9806,0.060053505
model_2052,c_3,c_2,c_4,c_1,0.981,0.059473395
model_2053,c_2,m_1,c_3,m_2,0.968,0.10516502
model_2054,c_10,c_10,c_4,c_2,0.9806,0.059604615
model_2055,c_4,c_1,c_8,c_9,0.9805,0.057059307
model_2056,c_1,c_8,s,-,0.9776,0.07194504
model_2057,c_4,c_4,c_4,c_5,0.9808,0.05789813
model_2058,c_10,c_5,c_4,m_3,0.9816,0.059936535
model_2059,c_6,c_6,c_1,c_12,0.9775,0.06685668
model_2060,c_5,c_10,c_5,c_7,0.9799,0.062217742
model_2061,c_10,c_1,c_2,c_1,0.9784,0.06633131
model_2062,c_10,c_8,c_6,m_2,0.9811,0.061981346
model_2063,c_9,c_6,c_2,m_2,0.9793,0.0607434
model_2064,c_10,m_3,s,-,0.9415,0.21194021
model_2065,c_7,c_3,c_11,m_1,0.9795,0.0645299
model_2066,c_7,c_9,m_3,c_9,0.9811,0.05998657
model_2067,c_11,m_1,c_6,-,0.9488,0.17665434
model_2068,c_1,m_2,c_1,c_9,0.9639,0.12008782
model_2069,c_3,c_2,c_2,s,0.9792,0.06448545
model_2070,c_7,m_2,m_3,c_4,0.8672,0.5431703
model_2071,c_12,c_4,c_10,c_8,0.9805,0.061283413
model_2072,c_2,c_3,c_2,c_4,0.9804,0.06048701
model_2073,c_5,c_6,c_2,-,0.9772,0.072233506
model_2074,c_8,c_11,c_2,c_11,0.9801,0.062211953
model_2075,c_12,c_11,m_3,s,0.98,0.066061474
model_2076,c_7,m_2,c_4,c_1,0.9624,0.12203896
model_2077,c_2,m_1,c_5,s,0.9692,0.10615162
model_2078,c_6,c_8,c_3,c_12,0.9778,0.0697734
model_2079,c_4,c_1,c_1,c_5,0.9812,0.059297085
model_2080,c_4,c_4,c_11,c_9,0.9801,0.06008395
model_2081,m_3,c_9,c_4,m_3,0.8657,0.39586118
model_2082,c_2,m_1,m_3,c_3,0.9529,0.18053217
model_2083,c_7,c_12,c_8,c_1,0.9803,0.061251823
model_2084,c_7,c_8,c_11,c_10,0.9799,0.059808627
model_2085,c_5,c_7,c_9,c_8,0.9805,0.061077528
model_2086,c_2,m_3,c_7,c_6,0.9681,0.10800243
model_2087,c_3,c_10,c_8,m_3,0.979,0.06536225
model_2088,c_5,c_11,c_12,m_3,0.9804,0.06085618
model_2089,c_9,c_9,c_1,m_1,0.9807,0.06216963
model_2090,c_11,c_4,c_4,c_9,0.9793,0.06500544
model_2091,c_4,c_10,m_2,c_5,0.9693,0.0978067
model_2092,c_11,c_12,c_3,c_6,0.9798,0.058177017
model_2093,c_4,m_1,c_4,c_1,0.9654,0.11456446
model_2094,c_8,c_11,c_12,c_10,0.9808,0.058983356
model_2095,c_4,m_1,c_4,c_12,0.9663,0.11441542
model_2096,c_7,c_11,m_2,c_4,0.9753,0.085467
model_2097,c_4,c_6,c_11,c_12,0.9808,0.05792753
model_2098,c_10,c_7,m_3,c_2,0.9727,0.095703475
model_2099,c_9,m_3,m_2,c_4,0.9416,0.22288522
model_2100,m_3,c_12,m_3,m_2,0.7877,0.74120814
model_2101,c_1,c_10,c_7,m_3,0.9811,0.059583817
model_2102,c_11,c_3,c_9,s,0.9803,0.06189546
model_2103,c_3,c_1,c_3,c_8,0.9795,0.06643788
model_2104,c_6,c_11,c_7,m_3,0.9798,0.06039025
model_2105,c_8,c_3,c_5,c_1,0.981,0.060672607
model_2106,c_5,c_3,s,-,0.9764,0.07124184
model_2107,c_2,c_4,c_8,c_7,0.9796,0.061338115
model_2108,c_10,c_10,c_10,c_8,0.9804,0.059063163
model_2109,c_1,m_1,c_1,c_3,0.9645,0.11604784
model_2110,c_1,c_4,c_3,c_10,0.9825,0.058318846
model_2111,c_2,c_4,m_1,m_1,0.9718,0.09222957
model_2112,c_10,c_9,m_2,c_1,0.9803,0.06594825
model_2113,c_10,c_12,c_10,m_2,0.9804,0.0613509
model_2114,c_8,c_6,c_12,c_10,0.9801,0.06164042
model_2115,c_10,c_5,m_1,c_4,0.9728,0.09305124
model_2116,c_2,c_2,c_4,c_1,0.9796,0.063147075
model_2117,c_2,m_1,c_5,c_12,0.9681,0.10615956
model_2118,c_5,c_9,c_4,s,0.9795,0.059400994
model_2119,c_7,c_9,c_11,c_12,0.9808,0.060025945
model_2120,c_11,m_3,c_3,m_1,0.971,0.094922364
model_2121,c_9,c_8,c_7,c_8,0.9805,0.06269994
model_2122,c_5,c_3,c_4,m_2,0.9806,0.060581274
model_2123,c_8,c_7,m_1,c_9,0.9732,0.090406716
model_2124,c_10,c_3,c_1,c_12,0.9807,0.058600485
model_2125,c_12,c_7,c_5,m_2,0.9804,0.06009319
model_2126,c_7,c_2,c_5,c_1,0.9816,0.059019048
model_2127,c_1,c_3,c_8,c_4,0.9781,0.06527639
model_2128,c_10,m_3,c_3,c_3,0.9607,0.13174506
model_2129,c_11,m_1,m_3,-,0.9493,0.17544408
model_2130,c_9,c_4,c_10,c_7,0.9811,0.05928163
model_2131,c_5,m_3,c_3,c_6,0.9705,0.09563572
model_2132,c_8,c_1,c_7,c_8,0.9818,0.05796788
model_2133,c_9,c_8,c_7,m_3,0.9795,0.060381938
model_2134,c_8,m_2,c_8,c_7,0.9675,0.10941443
model_2135,c_3,c_11,m_3,c_12,0.9804,0.06660515
model_2136,c_10,c_7,c_7,m_3,0.9815,0.058483817
model_2137,c_8,c_5,c_7,c_5,0.9796,0.060832627
model_2138,c_5,c_3,c_12,c_1,0.9778,0.06637772
model_2139,c_3,c_1,c_1,-,0.9765,0.07752907
model_2140,c_2,c_10,c_2,c_8,0.9795,0.0649402
model_2141,c_5,c_5,c_4,c_1,0.9804,0.06219474
model_2142,c_5,c_5,c_1,c_11,0.9806,0.06063068
model_2143,c_11,c_11,c_12,m_1,0.9798,0.058922444
model_2144,m_3,c_9,m_3,m_1,0.7905,0.7005113
model_2145,c_5,c_6,m_1,c_12,0.9733,0.08756458
model_2146,c_7,m_3,c_5,c_5,0.9617,0.13049783
model_2147,c_10,c_2,c_12,m_2,0.9817,0.056252353
model_2148,c_3,c_2,c_4,c_2,0.9801,0.060749512
model_2149,m_3,c_5,c_12,-,0.8455,0.49493134
model_2150,c_3,c_5,m_3,m_2,0.9798,0.0673671
model_2151,c_4,c_11,m_1,m_2,0.9737,0.086017124
model_2152,c_7,c_5,m_3,c_11,0.979,0.06805025
model_2153,m_1,c_4,c_7,c_7,0.9585,0.140217
model_2154,c_9,c_10,c_2,c_6,0.9801,0.06534067
model_2155,c_8,c_6,m_1,s,0.9736,0.08478238
model_2156,c_5,c_1,m_2,c_10,0.9702,0.099629484
model_2157,c_7,c_11,c_4,c_5,0.9793,0.063159
model_2158,c_3,c_10,c_7,c_9,0.9792,0.061465904
model_2159,m_1,c_2,c_3,c_4,0.9577,0.14026664
model_2160,c_11,m_1,c_8,m_3,0.9669,0.10652741
model_2161,c_5,c_9,c_12,c_6,0.9803,0.05912847
model_2162,c_11,m_2,m_2,c_1,0.9638,0.13754383
model_2163,c_3,c_7,c_12,c_1,0.9805,0.05934797
model_2164,c_3,c_10,c_4,c_7,0.9804,0.058492932
model_2165,c_10,m_2,s,-,0.9475,0.18116193
model_2166,c_3,c_2,c_4,m_3,0.9811,0.060180478
model_2167,c_6,c_5,c_11,c_4,0.9811,0.06169213
model_2168,c_6,c_5,c_11,c_8,0.9785,0.06281819
model_2169,c_2,c_12,c_2,s,0.9801,0.060472935
model_2170,c_7,c_2,c_9,m_1,0.9808,0.060470775
model_2171,c_5,c_9,m_2,c_10,0.9768,0.07532047
model_2172,c_6,c_11,c_5,c_9,0.9798,0.061337188
model_2173,c_11,c_11,c_10,m_3,0.9794,0.06376232
model_2174,c_7,m_2,m_3,c_1,0.8684,0.534016
model_2175,c_3,c_11,c_9,c_5,0.9806,0.061776694
model_2176,c_2,m_1,m_1,m_1,0.9424,0.20438813
model_2177,c_3,c_3,c_4,c_2,0.9805,0.060970645
model_2178,c_6,c_1,c_10,c_3,0.9811,0.058650494
model_2179,c_9,c_6,c_6,c_2,0.9802,0.059918717
model_2180,c_1,c_3,c_10,c_11,0.9785,0.06645406
model_2181,c_11,c_7,c_9,c_12,0.9807,0.058228444
model_2182,c_4,c_10,c_7,m_2,0.9808,0.058859054
model_2183,c_4,m_1,c_3,c_12,0.9665,0.10936591
model_2184,c_6,c_10,c_10,m_1,0.9806,0.061379425
model_2185,c_5,c_12,c_5,c_9,0.98,0.0635002
model_2186,c_12,c_1,c_4,c_9,0.9799,0.062175516
model_2187,c_4,c_11,c_1,c_5,0.9818,0.05717068
model_2188,c_6,c_11,c_2,c_10,0.9783,0.06577553
model_2189,c_11,c_5,c_9,c_10,0.9819,0.056717977
model_2190,c_4,c_1,m_1,m_2,0.9719,0.0940408
model_2191,c_9,c_4,c_3,m_2,0.9807,0.061933048
model_2192,c_4,c_5,c_12,c_8,0.9789,0.06292152
model_2193,c_9,c_6,c_8,c_8,0.9802,0.060090814
model_2194,c_5,c_11,c_4,c_8,0.9801,0.063437864
model_2195,c_2,m_3,c_9,c_8,0.9728,0.08830085
model_2196,c_11,c_2,c_11,m_2,0.9793,0.064992316
model_2197,m_1,c_7,c_8,m_3,0.9576,0.13757695
model_2198,c_7,c_7,c_11,c_4,0.9797,0.059995096
model_2199,c_12,c_7,c_4,s,0.9799,0.059515487
model_2200,c_8,c_7,c_2,c_5,0.9806,0.059112445
model_2201,c_6,c_4,c_6,c_5,0.9778,0.06412892
model_2202,c_6,c_4,c_6,c_10,0.9796,0.06091878
model_2203,c_12,m_2,s,-,0.9594,0.14428304
model_2204,c_12,c_4,c_8,c_2,0.9797,0.06481448
model_2205,c_10,m_1,m_2,c_10,0.9419,0.22298668
model_2206,c_8,c_9,m_1,c_12,0.9735,0.086021245
model_2207,c_6,c_6,c_6,c_4,0.9782,0.06832078
model_2208,c_3,m_3,c_11,c_8,0.9744,0.08677599
model_2209,c_4,m_2,m_1,c_3,0.932,0.24130677
model_2210,c_10,c_1,c_11,m_1,0.9805,0.059434667
model_2211,c_4,c_9,c_2,s,0.9786,0.06428707
model_2212,c_8,c_2,c_11,c_10,0.9804,0.06242729
model_2213,c_3,c_4,c_11,c_3,0.9801,0.060597226
model_2214,c_11,c_5,c_8,m_3,0.9782,0.06322102
model_2215,c_3,c_9,c_6,c_12,0.9797,0.060792852
model_2216,c_4,c_12,m_1,m_2,0.9748,0.08066392
model_2217,c_7,c_6,c_3,c_7,0.9789,0.065778576
model_2218,c_2,m_2,c_9,c_7,0.9679,0.10966755
model_2219,c_11,c_5,c_8,c_9,0.9794,0.06408648
model_2220,c_12,c_10,c_8,c_5,0.9776,0.06468073
model_2221,c_5,c_12,c_7,c_2,0.9815,0.057223175
model_2222,m_1,c_11,c_6,m_1,0.9573,0.14213212
model_2223,c_10,c_10,c_4,c_10,0.9805,0.059745856
model_2224,c_11,c_4,c_12,c_7,0.9806,0.059350453
model_2225,c_1,c_8,c_12,c_9,0.9813,0.060944453
model_2226,m_1,c_2,s,-,0.9334,0.22529267
model_2227,c_8,c_5,c_6,c_6,0.9807,0.061991002
model_2228,c_11,c_8,s,-,0.9764,0.07130716
model_2229,c_9,c_9,c_1,c_8,0.9793,0.06297002
model_2230,c_5,c_3,c_2,c_1,0.9795,0.06143571
model_2231,c_12,c_3,m_1,c_5,0.973,0.0879638
model_2232,c_9,c_10,c_1,c_1,0.9796,0.060720142
model_2233,c_8,c_3,c_7,c_10,0.9798,0.06096791
model_2234,c_11,c_5,c_12,c_9,0.9804,0.059157524
model_2235,c_12,c_4,c_8,m_1,0.9809,0.062172648
model_2236,c_8,c_8,c_7,m_3,0.9792,0.06294638
model_2237,m_1,m_1,c_2,c_4,0.8334,0.52857095
model_2238,c_7,m_3,m_3,m_2,0.6121,1.5446007
model_2239,c_9,c_5,c_9,c_2,0.9805,0.060228463
model_2240,c_10,c_7,c_1,c_6,0.9813,0.057998743
model_2241,c_4,m_3,m_2,c_8,0.861,0.5435748
model_2242,c_6,c_2,c_7,m_1,0.979,0.0612676
model_2243,c_7,c_8,c_6,c_6,0.9784,0.06556745
model_2244,c_3,c_9,c_8,m_3,0.9801,0.06312983
model_2245,c_4,m_1,c_6,c_11,0.9663,0.1150913
model_2246,c_12,c_6,c_12,c_11,0.9801,0.06089119
model_2247,c_12,c_9,c_7,c_10,0.9785,0.065710306
model_2248,c_2,c_9,c_10,c_8,0.9799,0.06274603
model_2249,c_10,c_3,m_2,c_12,0.9794,0.06663956
model_2250,c_4,m_3,m_3,c_9,0.5983,1.5098037
